author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Edgar Allan Poe,NaN,ספר דיגיטלי,e-artnow,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 14 באוקטובר 2020",NaN
Stefany Estévez,NaN,ספר דיגיטלי,Mirahadas,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 9 בנובמבר 2020",NaN
Bernd Kaczmarek,NaN,ספר דיגיטלי,GvD,2020,שירה ודרמה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 23 באוקטובר 2020",NaN
Hermann Zingg,NaN,ספר דיגיטלי,Friedrich Reinhardt Verlag,2020,שירה ודרמה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 21 בספטמבר 2020",NaN
Mallikarjun B. Mulimani,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Virgin Leaf Books),2019,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 ביוני 2019",NaN
Raminder Bajwa,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2019,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 ביולי 2019",NaN
Fatema Pocketwala,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Virgin Leaf Books),2019,שירה ודרמה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בדצמבר 2019",NaN
Tirtho Banerjee,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בספטמבר 2020",NaN
Sabarna Roy,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 ביוני 2020",NaN
Edgar Allan Poe,NaN,ספר דיגיטלי,e-artnow,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 14 באוקטובר 2020",NaN
Dacre Montgomery,NaN,ספר דיגיטלי,Andrews McMeel Publishing,2020,שירה ודרמה,4,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוקטובר 2020",NaN
HSH Prince Lubomirski,NaN,ספר דיגיטלי,Andrews McMeel Publishing,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 באוקטובר 2020",NaN
Billy Chapata,NaN,ספר דיגיטלי,Andrews McMeel Publishing,2020,שירה ודרמה,4.46,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוקטובר 2020",NaN
Stefan Rudnicki,"קריינות: Stephen Hoye, Orson Scott Card, Scott Brick, Gabrielle de Cuir, Emily Janice Card, Joe Barrett, Cassandra Campbell, Lorna Raver, Robert Forster, Stephanie Zimbalist, A Full Cast, John Rubinstein, Arte Johnson, David Birney",ספר מוקלט,Blackstone Publishing,2008,שירה ודרמה,3,אנגלית,"תאריך פרסום
ספר מוקלט: 15 בספטמבר 2008",7שעות 6דקות
Elsa Mendoza,קריינות: Susan Fouche,ספר מוקלט,Elsa Mendoza,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 5 בדצמבר 2020",1שעות 27דקות
Ely J. Rodriguez,קריינות: Acapellapoet,ספר מוקלט,E.J.R.,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 24 באוגוסט 2020",17דקות
Federico García Lorca,קריינות: Joan Mora,ספר מוקלט,SAGA Egmont,2020,שירה ודרמה,5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",3שעות 57דקות
Rubén Darío,קריינות: Chema Agulló,ספר מוקלט,SAGA Egmont,2020,שירה ודרמה,3.44,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",3שעות 1דקות
John Keats,קריינות: Frederick Davidson,ספר מוקלט,Blackstone Publishing,2009,שירה ודרמה,3.12,אנגלית,"תאריך פרסום
ספר מוקלט: 9 ביולי 2009",2שעות 50דקות
Silvia Eugenia Castillero,NaN,ספר דיגיטלי,Universidad Veracruzana,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 16 באוקטובר 2020",NaN
edited by Brenda Fisk,"קריינות: Jenny Hoops, Jonathan Ostrander",ספר מוקלט,Mischievous Books,2020,שירה ודרמה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 15 באוקטובר 2020",5שעות 40דקות
Christopher Marlowe,NaN,ספר דיגיטלי,e-artnow,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 באוקטובר 2020",NaN
Manuel Moranta,NaN,ספר דיגיטלי,Trampa ediciones,2020,שירה ודרמה,3,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 ביולי 2020",NaN
Alejandro Briones,NaN,ספר דיגיטלי,Terra Ignota Ediciones,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 22 באוקטובר 2020",NaN
David Tensen,NaN,ספר דיגיטלי,David Tensen,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 בנובמבר 2020",NaN
Joachim Ringelnatz,קריינות: Marco Caduff,ספר מוקלט,EuPhonie,2020,שירה ודרמה,5,גרמנית,"תאריך פרסום
ספר מוקלט: 24 בנובמבר 2020",2דקות
Joachim Ringelnatz,קריינות: Marco Caduff,ספר מוקלט,EuPhonie,2020,שירה ודרמה,5,גרמנית,"תאריך פרסום
ספר מוקלט: 25 בנובמבר 2020",3דקות
Virgil,קריינות: Frederick Davidson,ספר מוקלט בנוסף ספר דיגיטלי,Blackstone Publishing,2011,שירה ודרמה,3.24,אנגלית,"תאריך פרסום
ספר מוקלט: 13 ביולי 2011
ספר דיגיטלי: 15 ביוני 2014",14שעות
Jean Harvey,NaN,ספר דיגיטלי,BookRix,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 באוקטובר 2020",NaN
Brahma Khumaris,קריינות: Sister Jayanti,ספר מוקלט,SAGA Egmont,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בנובמבר 2020",55דקות
Kahlil Gibran,NaN,ספר דיגיטלי,Mint Editions,2020,שירה ודרמה,3.67,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 באפריל 2020",NaN
Walt Whitman,NaN,ספר דיגיטלי,Mint Editions,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 באפריל 2020",NaN
Plato,NaN,ספר דיגיטלי,Mint Editions,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 בנובמבר 2020",NaN
Srishti Jaitwani,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Inkstate Books),2018,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 2018",NaN
Vikram Kolmannskog,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Virgin Leaf Books),2018,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 2018",NaN
Leena Saldanha,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Virgin Leaf Books),2019,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 בינואר 2019",NaN
Sumathi Kulkarni,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Virgin Leaf Books),1905,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 ביולי 1905",NaN
Charles Baudelaire,NaN,ספר דיגיטלי,City Lights Publishers,2020,שירה ודרמה,0,צרפתית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2020",NaN
David H. Rosen,NaN,ספר דיגיטלי,Resource Publications,2019,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 בדצמבר 2019",NaN
Post Millenni,קריינות: Stefano Trillini,ספר מוקלט,Booksprint,2020,שירה ודרמה,0,איטלקית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2020",6שעות 15דקות
Kirsten Dahl,"קריינות: Al Ruscio, Joshua Rifkind, Elizabeth Ruscio, William Palmieri, Valerie Landsburg, Kevin McDermott, Brenda Varda",ספר מוקלט,L.A. Theatre Works,2020,שירה ודרמה,1,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2020",1שעות 9דקות
William Shakespeare,קריינות: Thomas Dehler,ספר מוקלט,BUCHFUNK Verlag,2020,שירה ודרמה,0,גרמנית,"תאריך פרסום
ספר מוקלט: 23 באוקטובר 2020",2שעות 15דקות
Karan Patade,NaN,ספר דיגיטלי,Leadstart Publishing Pvt Ltd (Virgin Leaf),2015,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 ביולי 2015",NaN
Johannes Silveri,NaN,ספר דיגיטלי,Dachbuch Verlag,2020,שירה ודרמה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Aeschylus,NaN,ספר דיגיטלי,Interactive Media,2016,שירה ודרמה,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2016",NaN
Aeschylus,NaN,ספר דיגיטלי,Interactive Media,2016,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2016",NaN
Aeschylus,NaN,ספר דיגיטלי,Interactive Media,2016,שירה ודרמה,5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוקטובר 2016",NaN
Aeschylus,NaN,ספר דיגיטלי,Interactive Media,2016,שירה ודרמה,2,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 באוקטובר 2016",NaN
Aeschylus,NaN,ספר דיגיטלי,Interactive Media,2016,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2016",NaN
Aeschylus,NaN,ספר דיגיטלי,Interactive Media,2016,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2016",NaN
Aeschylus,NaN,ספר דיגיטלי,Interactive Media,2016,שירה ודרמה,3.5,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 באוקטובר 2016",NaN
Ilona Lakatos,NaN,ספר דיגיטלי,Ilona Art - Hungary,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 באוקטובר 2020",NaN
Ana Pía Bustamante Fredes,NaN,ספר דיגיטלי,Aguja Literaria,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 22 באוקטובר 2020",NaN
Eduardo Álvarez Tuñón,NaN,ספר דיגיטלי,Libros del Zorzal,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 22 באוקטובר 2020",NaN
Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
